type	x	y	z	tag	br
DCP	300	634	12	2	1
DCP	361	617	17.5	2	1
DCP	374	645	17.5	2	1
DCP	302	682	17.5	2	1
DCP	289	703	17.5	2	1
DCP	331	723	17.5	2	1
DCP	218	707	17.5	2	1
DCP	211	722	17.5	2	1
DCP	147	770	17.5	2	1
DCP	236	761	17.5	2	1
DCP	287	747	17.5	2	1
DCP	307	779	17.5	2	1
DCP	358	778.5	17.5	2	1
DCP	342	824.5	17.5	2	1
DCP	303	814.5	17.5	2	1
DCP	268	825.5	17.5	2	1
DCP	268	825.5	17.5	2	1
DCP	193	790.5	17.5	2	1
DCP	193	790.5	17.5	2	1
DCP	202	821.5	17.5	2	1
DCP	173	828.5	17.5	2	1
DCP	154	819.5	17.5	2	1
DCP	180	873.5	20	2	1
DCP	214	909.5	20	2	1
DCP	239	896.5	20	2	1
DCP	257	887.5	20	2	1
DCP	268	895.5	20	2	1
DCP	293	903.5	20	2	1
DCP	312	895.5	20	2	1
DCP	342	876.5	20	2	1
DCP	367	862.5	20	2	1
DCP	301	935.5	20	2	1
DCP	317	979.5	20	2	1
DCP	278	985.5	20	2	1
DCP	270	969.5	20	2	1
DCP	209	968.5	20	2	1
DCP	160	971.5	20	2	1
DCP	145	980.5	20	2	1
DCP	141	1000.5	20	2	1
DCP	222	1006.5	20	2	1
DCP	368	990.5	20	2	1
DCP	368	1002.5	20	2	1
DCP	314	1011	20	2	1
DCP	281	1015	20	2	1
DCP	261	1013	20	2	1
DCP	196	1023	20	2	1
DCP	213	1058	21	2	1
DCP	168	1093	21	2	1
DCP	163	1124	21	2	1
DCP	153	1134	21	2	1
DCP	146	1212	21	2	1
DCP	185	1198	21	2	1
DCP	216	1138	21	2	1
DCP	246	1076	21	2	1
DCP	249	1080	21	2	1
DCP	292	1073	23	2	1
DCP	281	1129	23	2	1
DCP	278	1135	23	2	1
DCP	261	1192	23	2	1
DCP	233	1225	23	2	1
DCP	276	1204	23	2	1
DCP	302	1196	23	2	1
DCP	314	1191	23	2	1
DCP	336	1122	23	2	1
DCP	369	1203	23	2	1
DCP	370	1062	23	2	1
DCP	301	1237	27	2	1
DCP	155	1229	27	2	1
DCP	272	1263	27	2	1
DCP	352	1244	27	2	1
DCP	344	1286	27	2	1
DCP	371	1325	27	2	1
DCP	315	1340	27	2	1
DCP	308	1342	27	2	1
DCP	257	1322	27	2	1
DCP	226	1316	27	2	1
DCP	190	1268	27	2	1
DCP	190	1288	27	2	1
DCP	140	1291	27	2	1
DCP	140	1330	27	2	1
DCP	130	1356	27	2	1
DCP	182	1346	27	2	1
DCP	225	1357	27	2	1
DCP	254	1358	27	2	1
DCP	367	1369	27	2	1
DCP	322	1380	27	2	1
DCP	298	1398	27	2	1
DCP	324	1441	27	2	1
DCP	306	1464	27	2	1
DCP	231	1419	27	2	1
DCP	192	1397	27	2	1
DCP	149	1407	27	2	1
DCP	143	1454	27	2	1
DCP	210	1471	27	2	1
DCP	253	1480.5	27	2	1
DCP	158	1475.5	27	2	1
DCP	235	1500.5	27	2	1
DCP	291	1500.5	24.5	2	1
DCP	370	1491.5	24.5	2	1
DCP	341	1528.5	26.5	2	1
DCP	271	1550.5	29.5	2	1
DCP	256	1552.5	29.5	2	1
DCP	192	1550.5	29.5	2	1
DCP	180	1554.5	29.5	2	1
DCP	167	1570.5	29.5	2	1
DCP	202	1587.5	29.5	2	1
DCP	172	1622.5	29.5	2	1
DCP	201	1637.5	29.5	2	1
DCP	279	1625.5	29.5	2	1
DCP	264	1646.5	29.5	2	1
DCP	226	1669.5	29.5	2	1
DCP	222	1677.5	29.5	2	1
DCP	150	1689.5	29.5	2	1
DCP	294	1695.5	29.5	2	1
DCP	351	1648.5	29.5	2	1
DCP	364	1616.5	29.5	2	1
DCP	328	1606.5	29.5	2	1
DCP	315	1609.5	29.5	2	1
DCP	250	1707.5	29.5	2	1
DCP	182	1704.5	29.5	2	1
DCP	185	1744.5	29.5	2	1
DCP	206	1750.5	29.5	2	1
DCP	229	1748.5	29.5	2	1
DCP	312	1727.5	29.5	2	1
DCP	351	1729.5	31.5	2	1
DCP	303	1754.5	31.5	2	1
DCP	306	1825.5	31.5	2	1
DCP	243	1795.5	31.5	2	1
DCP	210	1796.5	31.5	2	1
DCP	162	1815.5	31.5	2	1
DCP	166	1835.5	31.5	2	1
DCP	197	1890.5	31.5	2	1
DCP	250	1869.5	31.5	2	1
DCP	310	1915.5	31.5	2	1
DCP	358	1934.5	31.5	2	1
DCP	345	1872.5	35.5	2	1
DCP	219	1934.5	29	2	1
DCP	159	1911.5	29	2	1
DCP	127	1882.5	29	2	1
DCP	314	1973	29	2	1
DCP	261	1962	32	2	1
DCP	304	1977	32	2	1
DCP	236	1971	32	2	1
DCP	190	1982	32	2	1
DCP	171	1992	32	2	1
DCP	178	2034	32	2	1
DCP	202	2034	32	2	1
DCP	138	2055	32	2	1
DCP	361	2017	34	2	1
DCP	302	2094	34	2	1
DCP	263	2109	34	2	1
DCP	220	2092	34	2	1
DCP	162	2101	34	2	1
DCP	187	2132	33	2	1
DCP	144	2162	33	2	1
DCP	259	2148	33	2	1
DCP	307	2153	33	2	1
DCP	374	2127	36	2	1
DCP	374	2135	36	2	1
DCP	350	2176	36	2	1
DCP	267	2187	36	2	1
DCP	194	2205	34.5	2	1
DCP	125	2205	32	2	1
DCP	234	2237	32	2	1
DCP	254	2256	32	2	1
DCP	286	2260	32	2	1
DCP	370	2247	32	2	1
DCP	362	2287	32	2	1
DCP	338	2314	32	2	1
DCP	314	2327	32	2	1
DCP	275	2344	32	2	1
DCP	238	2332	32	2	1
DCP	192	2355	31.5	2	1
DCP	159	2378	31.5	2	1
DCP	168	2395	31.5	2	1
DCP	238	2383	31.5	2	1
DCP	338	2384	31.5	2	1
DCP	287	2406	31.5	2	1
DCP	274	2421.5	31.5	2	1
DCP	330	2439.5	31.5	2	1
DCP	351	2438.5	31.5	2	1
DCP	371	2432.5	31.5	2	1
DCP	339	2540.5	31.5	2	1
DCP	318	2576.5	31.5	2	1
DCP	323	2611.5	31.5	2	1
DCP	257	2625.5	31.5	2	1
DCP	191	2623.5	31.5	2	1
DCP	149	2600.5	31.5	2	1
DCP	219	2547.5	31.5	2	1
DCP	270	2530.5	31.5	2	1
DCP	249	2527.5	31.5	2	1
DCP	211	2503.5	31.5	2	1
DCP	184	2422.5	31.5	2	1
DCP	214	2632.5	31.5	2	1
DCP	303	2650.5	31.5	2	1
DCP	255	2720.5	31.5	2	1
DCP	222	2723.5	31.5	2	1
DCP	231	2675.5	31.5	2	1
DCP	306	2718.5	34	2	1
DCP	372	2740.5	34	2	1
DCP	362	2774.5	34	2	1
DCP	286	2809.5	34	2	1
DCP	300	2849.5	34	2	1
DCP	313	2860.5	34	2	1
DCP	267	2835.5	34	2	1
DCP	237	2841.5	34	2	1
DCP	167	2818.5	34	2	1
DCP	130	2785.5	34	2	1
DCP	166	2725.5	34	2	1
DCP	204	2703.5	30.5	2	1
DCP	154	2679.5	30.5	2	1
DCP	202	2872.5	30	2	1
DCP	211	2878.5	30	2	1
DCP	202	2882.5	30	2	1
DCP	130	2862.5	30	2	1
DCP	135	2921.5	30	2	1
DCP	278	2908.5	30	2	1
DCP	292	2920.5	34	2	1
DCP	364	2915.5	36.5	2	1
DCP	365	2923.5	36.5	2	1
DCP	351	2971.5	36.5	2	1
DCP	328	3001.5	36.5	2	1
DCP	369	3023.5	36.5	2	1
DCP	351	3091.5	36.5	2	1
DCP	320	3071.5	36.5	2	1
DCP	299	3022.5	36.5	2	1
DCP	289	2996.5	36.5	2	1
DCP	227	2988.5	36.5	2	1
DCP	175	3020.5	36.5	2	1
DCP	163	2995.5	33	2	1
DCP	188	3079.5	33	2	1
DCP	210	3071.5	34.5	2	1
DCP	255	3090.5	34.5	2	1
DCP	272	3100.5	34.5	2	1
DCP	188	3117.5	34.5	2	1
DCP	136	3110.5	33.5	2	1
DCP	182	3191.5	33.5	2	1
DCP	256	3227.5	33.5	2	1
DCP	278	3192.5	30.5	2	1
DCP	327	3182.5	30.5	2	1
DCP	365	3174.5	30.5	2	1
DCP	316	3212.5	30.5	2	1
DCP	304	3242.5	32.5	2	1
DCP	147	3255.5	32.5	2	1
DCP	185	3314.5	32.5	2	1
DCP	368	3302.5	32.5	2	1
DCP	345	3344.5	32.5	2	1
DCP	348	3358.5	32.5	2	1
DCP	299	3379.5	32.5	2	1
DCP	241	3337.5	32.5	2	1
DCP	179	3352.5	26.5	2	1
DCP	175	3360.5	26.5	2	1
DCP	182	3370.5	26.5	2	1
DCP	260	3419.5	26.5	2	1
DCP	347	3448.5	34.5	2	1
DCP	277	3486.5	34.5	2	1
DCP	282	3520.5	34.5	2	1
DCP	307	3536.5	34.5	2	1
DCP	350	3533.5	34.5	2	1
DCP	203	3524.5	32	2	1
DCP	130	3513.5	32	2	1
DCP	128	3502.5	32	2	1
DCP	138	3447.5	32	2	1
DCP	303	3573.5	37	2	1
DCP	316	3615.5	37	2	1
DCP	238	3575.5	37	2	1
DCP	193	3574.5	35	2	1
DCP	150	3636.5	35	2	1
DCP	211	3667.5	35	2	1
DCP	272	3644.5	36	2	1
DCP	322	3695.5	36	2	1
DCP	330	3741.5	36	2	1
DCP	329	3790.5	36	2	1
DCP	269	3743.5	36	2	1
DCP	218	3782.5	36	2	1
DCP	184	3775.5	36	2	1
DCP	162	3742.5	36	2	1
DCP	230	3802.5	36	2	1
DCP	218	3825.5	36	2	1
DCP	149	3842.5	36	2	1
DCP	138	3889.5	36	2	1
DCP	199	3882.5	36	2	1
DCP	288	3886.5	36	2	1
DCP	359	3846.5	36	2	1
DCP	340	3908.5	36	2	1
DCP	259	3929.5	36	2	1
DCP	214	3948.5	36	2	1
DCP	132	3981.5	39.5	2	1
DCP	145	4008.5	39.5	2	1
DCP	276	3967.5	39.5	2	1
DCP	270	4006.5	39.5	2	1
DCP	344	3988.5	39.5	2	1
DCP	352	4021.5	39.5	2	1
DCP	290	4056.5	37.5	2	1
DCP	210	4041.5	37.5	2	1
DCP	237	4094.5	35	2	1
DCP	236	4165.5	33	2	1
DCP	243	4188.5	33	2	1
DCP	348	4217.5	33	2	1
DCP	176	4200.5	33	2	1
DCP	184	4256.5	32	2	1
DCP	372	4236.5	30	2	1
DCP	356	4275.5	32	2	1
DCP	349	4326.5	32	2	1
DCP	341	4373.5	32	2	1
DCP	316	4424.5	32	2	1
DCP	313	4448.5	32.5	2	1
DCP	258	4486.5	32.5	2	1
DCP	228	4450.5	32.5	2	1
DCP	162	4425.5	32.5	2	1
DCP	186	4400.5	32.5	2	1
DCP	164	4351.5	32.5	2	1
DCP	194	4348.5	32.5	2	1
DCP	221	4346.5	32.5	2	1
DCP	249	4347.5	32.5	2	1
DCP	278	4499.5	32.5	2	1
DCP	360	4507.5	32.5	2	1
DCP	346	4534.5	32.5	2	1
DCP	297	4573.5	32.5	2	1
DCP	263	4561.5	32.5	2	1
DCP	222	4526.5	32.5	2	1
DCP	164	4495.5	32.5	2	1
DCP	186	4567.5	32.5	2	1
DCP	160	4630.5	32.5	2	1
DCP	254	4608.5	32.5	2	1
DCP	350	4614.5	32.5	2	1
DCP	331	4684.5	32.5	2	1
DCP	239	4685.5	32.5	2	1
DCP	164	4704.5	32.5	2	1
DCP	141	4717.5	32.5	2	1
DCP	211	4733.5	35.5	2	1
DCP	354	4742.5	37.5	2	1
DCP	348	4763.5	37.5	2	1
DCP	284	4768.5	37.5	2	1
DCP	236	4778.5	41	2	1
DCP	194	4782.5	41	2	1
DCP	140	4789.5	36	2	1
DCP	141	4855.5	36	2	1
DCP	197	4851.5	36	2	1
DCP	224	4865.5	36	2	1
DCP	298	4831.5	36	2	1
DCP	342	4849.5	36	2	1
DCP	307	4893.5	41	2	1
DCP	345	4950.5	36	2	1
DCP	250	4949.5	36	2	1
DCP	198	4942.5	36	2	1
DCP	208	4963.5	36	2	1
DCP	144	4979.5	36	2	1
DCP	259	5022.5	36	2	1
DCP	362	5033.5	36	2	1
DCP	362	5091.5	39	2	1
DCP	338	5092.5	46	2	1
DCP	274	5096.5	37.5	2	1
DCP	212	5075.5	37.5	2	1
DCP	191	5047.5	37.5	2	1
DCP	150	5133.5	37.5	2	1
DCP	208	5150.5	37.5	2	1
DCP	272	5164.5	37.5	2	1
DCP	286	5243	0	2	1
DCP	364	5202	0	2	1
DCP	372	5172	0	2	1
DCP	327	5258	0	2	1
DCP	242	5272	0	2	1
DCP	200	5265	0	2	1
DCP	164	5204	0	2	1
DCP	146	5202	0	2	1
DCP	163	5358	0	2	1
DCP	201	5339	-4.5	2	1
DCP	321	5357	0	2	1
DCP	358	5323	0	2	1
DCP	361	5446.5	0.5	2	1
DCP	309	5457.5	0.5	2	1
DCP	275	5437.5	0.5	2	1
DCP	220	5410.5	-1.5	2	1
DCP	132	5399.5	-1.5	2	1
DCP	169	5485.5	0.5	2	1
DCP	134	5593.5	0.5	2	1
DCP	187	5558.5	0.5	2	1
DCP	195	5555.5	0.5	2	1
DCP	329	5597.5	0.5	2	1
DCP	350	5594.5	0.5	2	1
DCP	351	5619.5	0.5	2	1
DCP	262	5607.5	0.5	2	1
DCP	227	5653.5	0.5	2	1
DCP	162	5646.5	0.5	2	1
DCP	134	5649.5	0.5	2	1
DCP	129	5688.5	0.5	2	1
DCP	139	5717.5	0.5	2	1
DCP	206	5692.5	2.5	2	1
DCP	255	5710.5	2.5	2	1
DCP	335	5763.5	2.5	2	1
DCP	301	5771.5	5	2	1
DCP	209	5793.5	5	2	1
DCP	307	5828.5	12	2	1
DCP	260	5841.5	12	2	1
DCP	245	5876.5	9	2	1
DCP	297	5914.5	9	2	1
DCP	150	5821.5	9	2	1
DCP	167	5895.5	9	2	1
DCP	192	5945.5	9	2	1
DCP	139	5980.5	9	2	1
DCP	242	5962.5	9	2	1
DCP	229	6033.5	9	2	1
DCP	298	6028.5	9	2	1
DCP	341	5998.5	9	2	1
DCP	370	5979.5	9	2	1
DCP	264	6083.5	9.5	2	1
DCP	193	6058.5	9.5	2	1
DCP	193	6104.5	13	2	1
DCP	279	6124.5	13	2	1
DCP	302	6160.5	13	2	1
DCP	342	6190.5	13	2	1
DCP	264	6179.5	14	2	1
DCP	187	6164.5	14	2	1
DCP	178	6199.5	14	2	1
DCP	197	6211.5	14	2	1
DCP	291	6242.5	14	2	1
DCP	225	6272.5	18.5	2	1
DCP	311	6299	17	2	1
DCP	297	6299	17	2	1
DCP	241	6327	17	2	1
DCP	158	6305	17	2	1
DCP	141	6384	17	2	1
DCP	211	6381	17	2	1
DCP	247	6406	17	2	1
DCP	342	6365	17	2	1
DCP	344	6419	20.5	2	1
DCP	344	6469	20.5	2	1
DCP	302	6519	20.5	2	1
DCP	243	6485	20.5	2	1
DCP	175	6425	20.5	2	1
DCP	226	6544.5	20.5	2	1
DCP	224	6566.5	20.5	2	1
DCP	236	6606.5	22	2	1
DCP	304	6630.5	22	2	1
DCP	349	6654.5	22	2	1
DCP	265	6696.5	22	2	1
DCP	266	6710.5	22	2	1
DCP	193	6718.5	22	2	1
DCP	193	6638.5	22	2	1
DCP	142	6622.5	22	2	1
DCP	141	6686.5	22	2	1
DCP	326	6746	22	2	1
DCP	257	6785	24.5	2	1
DCP	246	6801	24.5	2	1
DCP	148	6819	24.5	2	1
DCP	233	6853	24.5	2	1
DCP	323	6878	19.5	2	1
DCP	295	6907	19.5	2	1
DCP	272	6911	19.5	2	1
DCP	132	6922	19.5	2	1
DCP	326	6979.5	20.5	2	1
DCP	353	6984.5	20.5	2	1
DCP	258	6980.5	24.5	2	1
DCP	202	6940.5	24.5	2	1
DCP	190	6972.5	24.5	2	1
DCP	149	6954.5	24.5	2	1
DCP	138	7016.5	24.5	2	1
DCP	148	7018.5	24.5	2	1
DCP	210	7076.5	24.5	2	1
DCP	308	7072.5	24.5	2	1
DCP	307	7031.5	24.5	2	1
DCP	321	7144.5	24	2	1
DCP	276	7151.5	28.5	2	1
DCP	252	7127.5	28.5	2	1
DCP	168	7165	26.5	2	1
DCP	188	7216	26.5	2	1
DCP	286	7210	28.5	2	1
DCP	343	7193	28.5	2	1
DCP	309	7265	28.5	2	1
DCP	364	7255	28.5	2	1
DCP	267	7302	28.5	2	1
DCP	227	7270	28.5	2	1
DCP	145	7280	30.5	2	1
DCP	202	7353	30.5	2	1
DCP	333	7388	30.5	2	1
DCP	367	7420	30.5	2	1
DCP	239	7432	39	2	1
DCP	251	7465	39	2	1
DCP	186	7462	39	2	1
DCP	153	7419	38	2	1
DCP	186	7572	35	2	1
DCP	156	7612	35	2	1
DCP	263	7568	37.5	2	1
DCP	352	7560	45	2	1
DCP	313	7503	45	2	1
DCP	371	7625	45	2	1
DCP	298	7671	39	2	1
DCP	227	7692	39	2	1
DCP	171	7652	35.5	2	1
DCP	331	7704	38.5	2	1
DCP	361	7739	38.5	2	1
DCP	304	7763	38.5	2	1
DCP	292	7750	38.5	2	1
DCP	251	7772	38.5	2	1
DCP	194	7794	36	2	1
DCP	166	7799	36	2	1
DCP	300	7825	39.5	2	1
DCP	259	7866	42.5	2	1
DCP	250	7871	42.5	2	1
DCP	364	7878	42.5	2	1
DCP	307	7932	42.5	2	1
DCP	250	7925	40	2	1
DCP	221	7918	40.5	2	1
DCP	227	8018	34.5	2	1
DCP	219	8049	33	2	1
DCP	192	8020	29	2	1
DCP	283	8029	43.5	2	1
DCP	327	7985	43.5	2	1
DCP	349	8062	43.5	2	1
DCP	350	8121.5	49.5	2	1
DCP	275	8101.5	45.5	2	1
DCP	266	8134.5	41	2	1
DCP	266	8151.5	41	2	1
DCP	296	8180.5	41	2	1
DCP	131	8110.5	34.5	2	1
DCP	167	8185.5	34.5	2	1
DCP	167	8202.5	34.5	2	1
DCP	183	8247.5	34.5	2	1
DCP	147	8266.5	34.5	2	1
DCP	215	8248.5	30.5	2	1
DCP	251	8271.5	38	2	1
DCP	303	8255.5	48.5	2	1
DCP	345	8299.5	49.5	2	1
DCP	146	8291.5	47.5	2	1
DCP	186	8366.5	47.5	2	1
DCP	284	8381.5	47.5	2	1
DCP	326	8402.5	47.5	2	1
DCP	255	8407.5	44.5	2	1
DCP	264	8431.5	44.5	2	1
DCP	335	8470.5	47	2	1
DCP	351	8471.5	47	2	1
DCP	328	8494.5	47	2	1
DCP	264	8494.5	48.5	2	1
DCP	149	8466.5	55	2	1
DCP	290	8569	46	2	1
DCP	347	8578	46	2	1
DCP	369	8595	46	2	1
DCP	283	8651	68	2	1
DCP	155	8563.5	44	2	1
DCP	159	8626.5	44	2	1
DCP	163	8644.5	44	2	1
DCP	160	8716.5	44	2	1
DCP	264.5	8876.5	26.5	2	1
DCP	281.5	8921.5	27	2	1
DCP	359.5	8937.5	22	2	1
DCP	586	-605	0	2	1
DCP	591	-593	0	2	1
DCP	554	-591	0	2	1
DCP	538	-597	0	2	1
DCP	463	-613	0	2	1
DCP	446	-583	0	2	1
DCP	418	-574	0	2	1
DCP	472	-571	0	2	1
DCP	467	-535	0	2	1
DCP	516	-506	0	2	1
DCP	535	-539	0	2	1
DCP	552	-558	0	2	1
DCP	601	-545	0	2	1
DCP	619	-523	0	2	1
DCP	595	-497	0	2	1
DCP	586	-445	0	2	1
DCP	545	-461	9	2	1
DCP	547	-450	9	2	1
DCP	564	-422	9	2	1
DCP	613	-385	9	2	1
DCP	507	-402	9	2	1
DCP	499	-452	9	2	1
DCP	481	-477	6	2	1
DCP	458	-486	6	2	1
DCP	448	-476	6	2	1
DCP	398	-482	6	2	1
DCP	384	-491	6	2	1
DCP	390	-514	6	2	1
DCP	407	-412	-1	2	1
DCP	415	-414	-1	2	1
DCP	429	-382	-1	2	1
DCP	469	-418	-1	2	1
DCP	459	-444	-1	2	1
DCP	478	-458	-1	2	1
DCP	524	-371	8.5	2	1
DCP	511	-385	8.5	2	1
DCP	578	-372	8.5	2	1
DCP	615	-359	8.5	2	1
DCP	554	-329	8.5	2	1
DCP	456	-367	0	2	1
DCP	414	-361	0	2	1
DCP	387	-358	0	2	1
DCP	393	-315	0	2	1
DCP	433	-313	0	2	1
DCP	442	-313	0	2	1
DCP	462	-327	0	2	1
DCP	481	-282	0	2	1
DCP	530	-293	0	2	1
DCP	552	-263	8.5	2	1
DCP	568	-271	8.5	2	1
DCP	598	-272	8.5	2	1
DCP	571	-238	8.5	2	1
DCP	571	-220	8.5	2	1
DCP	473	-264	8.5	2	1
DCP	396	-267	8.5	2	1
DCP	403	-200	8.5	2	1
DCP	412	-194	8.5	2	1
DCP	464	-208	8.5	2	1
DCP	518	-184	8.5	2	1
DCP	566	-160.5	16	2	1
DCP	615	-157.5	16	2	1
DCP	622	-178.5	16	2	1
DCP	533	-157.5	16	2	1
DCP	507	-156.5	16	2	1
DCP	524	-124.5	16	2	1
DCP	476	-92.5	16	2	1
DCP	464	-104.5	16	2	1
DCP	456	-111.5	16	2	1
DCP	400	-146.5	16	2	1
DCP	390	-117.5	16	2	1
DCP	422	-56.5	20.5	2	1
DCP	401	-30.5	20.5	2	1
DCP	455	-33.5	20.5	2	1
DCP	443	14.5	20.5	2	1
DCP	494	1.5	23.5	2	1
DCP	527	-5.5	23.5	2	1
DCP	511	-26.5	23.5	2	1
DCP	496	-47.5	23.5	2	1
DCP	536	-39.5	23.5	2	1
DCP	587	-77.5	23.5	2	1
DCP	605	-43.5	23.5	2	1
DCP	617	23.5	23.5	2	1
DCP	589	103	22.5	2	1
DCP	564	117	22.5	2	1
DCP	570	75	22.5	2	1
DCP	570	54	22.5	2	1
DCP	507	58	22.5	2	1
DCP	508	76	22.5	2	1
DCP	524	113	22.5	2	1
DCP	496	115	22.5	2	1
DCP	458	105	22.5	2	1
DCP	427	84	22.5	2	1
DCP	417	86	22.5	2	1
DCP	387	49	22.5	2	1
DCP	377	134	22.5	2	1
DCP	420	136	22.5	2	1
DCP	433	167	22.5	2	1
DCP	419	205	22.5	2	1
DCP	447	215	22.5	2	1
DCP	458	231	22.5	2	1
DCP	483	247	22.5	2	1
DCP	529	157	28	2	1
DCP	573	178	28	2	1
DCP	532	196	28	2	1
DCP	542	267	28	2	1
DCP	577	239	28	2	1
DCP	605	264	28	2	1
DCP	620	230	28	2	1
DCP	615	375.5	25	2	1
DCP	591	356.5	25	2	1
DCP	579	370.5	25	2	1
DCP	579	329.5	25	2	1
DCP	527	334.5	25	2	1
DCP	517	292.5	25	2	1
DCP	511	312.5	25	2	1
DCP	466	333.5	21.5	2	1
DCP	450	317.5	21.5	2	1
DCP	424	283.5	21.5	2	1
DCP	376	288.5	21.5	2	1
DCP	407	345.5	21.5	2	1
DCP	493	382.5	22	2	1
DCP	453	404.5	22	2	1
DCP	460	417.5	14.5	2	1
DCP	424	430.5	20	2	1
DCP	390	418.5	20	2	1
DCP	413	478.5	20	2	1
DCP	427	502.5	20	2	1
DCP	469	503.5	20	2	1
DCP	500	499.5	20	2	1
DCP	551	486.5	20	2	1
DCP	570	503.5	20	2	1
DCP	619	508.5	20	2	1
DCP	605	435.5	20	2	1
DCP	591	427.5	20	2	1
DCP	615	534	20.5	2	1
DCP	544	524	20.5	2	1
DCP	464	523	20.5	2	1
DCP	473	539	20.5	2	1
DCP	401	512	20.5	2	1
DCP	389	564	20.5	2	1
DCP	458	618	24.5	2	1
DCP	468	578	24.5	2	1
DCP	546	565	24.5	2	1
DCP	569	577	26.5	2	1
DCP	574	587	26.5	2	1
DCP	613	634	26.5	2	1
DCP	544	666	26.5	2	1
DCP	572	670	26.5	2	1
DCP	593	683	26.5	2	1
DCP	509	619	26.5	2	1
DCP	458	638	26.5	2	1
DCP	486	667	26.5	2	1
DCP	493	671	26.5	2	1
DCP	406	673	22.5	2	1
DCP	384	686	22.5	2	1
DCP	449	694	25	2	1
DCP	512	717	25	2	1
DCP	549	715	25	2	1
DCP	595	722	25	2	1
DCP	620	709	25	2	1
DCP	537	764	25	2	1
DCP	537	738	25	2	1
DCP	500	740	25	2	1
DCP	456	731	22.5	2	1
DCP	463	784	22.5	2	1
DCP	485	805	22.5	2	1
DCP	512	799	26	2	1
DCP	522	799	26	2	1
DCP	611	772	26	2	1
DCP	577	820	26	2	1
DCP	574	869	26	2	1
DCP	621	891	26	2	1
DCP	545	863	26	2	1
DCP	582	954	26	2	1
DCP	518	962	26	2	1
DCP	469	928	26	2	1
DCP	477	912	26	2	1
DCP	430	928	22	2	1
DCP	420	895	22	2	1
DCP	404	873	22	2	1
DCP	458	856	22	2	1
DCP	449	837	22	2	1
DCP	381	823	19	2	1
DCP	390	786	19	2	1
DCP	506	974	20.5	2	1
DCP	484	967	20.5	2	1
DCP	577	961	20.5	2	1
DCP	595	1021	27	2	1
DCP	557	1007	27	2	1
DCP	615	1071	27	2	1
DCP	602	1090	27	2	1
DCP	579	1130	31	2	1
DCP	600	1178	31	2	1
DCP	539	1159	31	2	1
DCP	480	1157	31	2	1
DCP	454	1161	31	2	1
DCP	441	1162	31	2	1
DCP	404	1179	31	2	1
DCP	449	1137	31	2	1
DCP	390	1103	28.5	2	1
DCP	403	987	28.5	2	1
DCP	407	1029	28.5	2	1
DCP	448	1038	28.5	2	1
DCP	452	1063	28.5	2	1
DCP	469	1044	28.5	2	1
DCP	485	1041	25.5	2	1
DCP	512	1052	25.5	2	1
DCP	550	1066	28	2	1
DCP	555	1226.5	32	2	1
DCP	593	1250.5	32	2	1
DCP	586	1297.5	32	2	1
DCP	556	1315.5	32	2	1
DCP	550	1367.5	32	2	1
DCP	581	1406.5	32	2	1
DCP	465	1401.5	32	2	1
DCP	457	1416.5	32	2	1
DCP	413	1416.5	32	2	1
DCP	432	1387.5	32	2	1
DCP	410	1368.5	32	2	1
DCP	473	1362.5	30.5	2	1
DCP	469	1344.5	30.5	2	1
DCP	499	1319.5	30.5	2	1
DCP	506	1303.5	30.5	2	1
DCP	537	1273.5	35	2	1
DCP	448	1279.5	35	2	1
DCP	479	1220.5	35	2	1
DCP	496	1187.5	35	2	1
DCP	446	1222.5	32	2	1
DCP	382	1243.5	32	2	1
DCP	382	1251.5	32	2	1
DCP	379	1325.5	31.5	2	1
DCP	538	1415.5	31.5	2	1
DCP	594	1458.5	34.5	2	1
DCP	602	1462.5	34.5	2	1
DCP	589	1489.5	34.5	2	1
DCP	575	1540.5	34.5	2	1
DCP	568	1558.5	34.5	2	1
DCP	590	1601.5	34.5	2	1
DCP	622	1616.5	34.5	2	1
DCP	559	1628.5	34.5	2	1
DCP	541	1622.5	34.5	2	1
DCP	464	1641.5	34.5	2	1
DCP	461	1617.5	34.5	2	1
DCP	420	1617.5	34.5	2	1
DCP	441	1568.5	34.5	2	1
DCP	385	1516.5	31.5	2	1
DCP	387	1493.5	31.5	2	1
DCP	415	1489.5	31.5	2	1
DCP	447	1498.5	31.5	2	1
DCP	532	1508.5	31.5	2	1
DCP	525	1488.5	31.5	2	1
DCP	470	1466.5	31.5	2	1
DCP	398	1425.5	31.5	2	1
DCP	416	1665	31.5	2	1
DCP	378	1645	31.5	2	1
DCP	441	1706	31.5	2	1
DCP	479	1694	31.5	2	1
DCP	506	1713	31.5	2	1
DCP	549	1724	31.5	2	1
DCP	577	1724	31.5	2	1
DCP	604	1761	35	2	1
DCP	612	1786	35	2	1
DCP	564	1819	37.5	2	1
DCP	592	1845	37.5	2	1
DCP	501	1835	37.5	2	1
DCP	439	1831	37.5	2	1
DCP	434	1799	37.5	2	1
DCP	483	1801	37.5	2	1
DCP	472	1767	37.5	2	1
DCP	462	1736	37.5	2	1
DCP	433	1886	40.5	2	1
DCP	389	1879	40.5	2	1
DCP	384	1903	40.5	2	1
DCP	471	1894	40.5	2	1
DCP	541	1899	49	2	1
DCP	591	1932	49	2	1
DCP	547	1937	49	2	1
DCP	523	1928	49	2	1
DCP	550	1979	49	2	1
DCP	491	1983	49	2	1
